municipio;tipo;estadual;federal;municipal;particular;total
TEODORO SAMPAIO;outros;0;0;2;0;2
TEODORO SAMPAIO;ubs;0;1;11;1;12
TEODORO SAMPAIO;saude_mental;0;0;1;0;1
TEODORO SAMPAIO;vigilancia;0;0;1;0;1
TERRA ROXA;clinica;0;0;1;0;1
TERRA ROXA;consultorio;0;0;0;6;6
TERRA ROXA;diagnose_terapia;0;0;1;0;1
TERRA ROXA;hospital;0;0;0;1;1
TERRA ROXA;outros;0;0;2;0;2
TERRA ROXA;pronto_atendimento;0;0;1;0;1
TERRA ROXA;ubs;0;0;5;0;5
TIETE;clinica;0;0;3;13;16
TIETE;consultorio;0;0;0;119;119
TIETE;diagnose_terapia;0;0;1;18;19
TIETE;hospital;0;0;0;1;1
TIETE;outros;0;0;5;4;9
TIETE;ubs;0;0;7;0;7
TIETE;saude_mental;0;0;1;0;1
TIMBURI;outros;0;1;1;0;2
TIMBURI;ubs;0;0;1;0;1
TIMBURI;unidade_movel;0;0;1;0;1
TORRE DE PEDRA;outros;0;1;1;0;3
TORRE DE PEDRA;ubs;0;0;1;0;1
TORRINHA;consultorio;0;0;0;2;2
TORRINHA;diagnose_terapia;0;0;0;1;1
TORRINHA;hospital;0;0;0;1;1
TORRINHA;outros;0;0;2;0;2
TORRINHA;ubs;0;0;2;0;2
TORRINHA;vigilancia;0;0;1;0;1
TRABIJU;outros;0;0;0;1;1
TRABIJU;ubs;0;0;0;1;1
TREMEMBE;clinica;0;1;12;0;13
TREMEMBE;consultorio;0;0;0;10;10
TREMEMBE;diagnose_terapia;0;0;1;1;2
TREMEMBE;hospital;0;0;0;1;1
TREMEMBE;outros;0;0;3;1;4
TREMEMBE;pronto_atendimento;0;0;1;0;1
TREMEMBE;ubs;0;0;5;0;5
TREMEMBE;unidade_movel;0;0;1;0;1
TREMEMBE;vigilancia;0;0;2;0;2
TRES FRONTEIRAS;clinica;0;0;1;0;1
TRES FRONTEIRAS;diagnose_terapia;0;0;0;1;1
TRES FRONTEIRAS;outros;0;0;2;0;2
TRES FRONTEIRAS;ubs;0;0;2;0;2
TUIUTI;clinica;0;0;1;0;1
TUIUTI;consultorio;0;0;0;1;1
TUIUTI;diagnose_terapia;0;0;0;1;1
TUIUTI;outros;0;0;2;0;2
TUIUTI;ubs;0;0;1;0;1
TUIUTI;unidade_movel;0;0;1;0;1
TUPA;clinica;0;0;4;24;28
TUPA;consultorio;0;0;0;217;217
TUPA;diagnose_terapia;0;0;1;11;12
TUPA;hospital;1;0;0;2;3
TUPA;outros;1;0;7;5;13
TUPA;pronto_atendimento;0;0;1;0;1
TUPA;ubs;0;0;15;0;15
TUPA;saude_mental;0;0;1;0;1
TUPA;vigilancia;0;0;1;0;1
TUPI PAULISTA;clinica;0;0;1;1;2
TUPI PAULISTA;consultorio;0;0;0;40;40
TUPI PAULISTA;diagnose_terapia;0;0;0;3;3
TUPI PAULISTA;hospital;0;0;0;1;1
TUPI PAULISTA;outros;0;0;2;0;2
TUPI PAULISTA;pronto_atendimento;0;0;1;0;1
TUPI PAULISTA;ubs;2;0;5;0;7
TUPI PAULISTA;vigilancia;0;0;2;0;2
TURIUBA;outros;0;0;1;0;1
TURIUBA;ubs;0;0;1;0;1
TURMALINA;clinica;0;0;1;0;1
TURMALINA;outros;0;0;1;0;1
TURMALINA;ubs;0;0;2;0;2
UBARANA;diagnose_terapia;0;0;0;1;1
UBARANA;outros;0;0;1;0;1
UBARANA;ubs;0;0;1;0;1
UBATUBA;clinica;0;0;3;9;12
UBATUBA;consultorio;0;0;0;36;36
UBATUBA;diagnose_terapia;0;0;0;7;7
UBATUBA;hospital;0;0;0;2;2
UBATUBA;outros;0;1;3;8;12
UBATUBA;ubs;0;0;21;0;21
UBATUBA;saude_mental;0;0;1;0;1
UBATUBA;unidade_movel;0;0;5;0;5
UBIRAJARA;outros;0;0;2;0;2
UBIRAJARA;ubs;0;0;3;0;3
UCHOA;clinica;0;0;0;2;2
UCHOA;consultorio;0;0;0;19;19
UCHOA;diagnose_terapia;0;0;0;2;2
UCHOA;outros;0;0;3;0;3
UCHOA;ubs;0;0;3;0;3
UCHOA;saude_mental;0;0;1;0;1
UNIAO PAULISTA;outros;0;0;2;0;2
UNIAO PAULISTA;ubs;0;0;1;0;1
URANIA;clinica;0;0;1;0;1
URANIA;consultorio;0;0;0;2;2
URANIA;diagnose_terapia;0;0;0;2;2
URANIA;hospital;0;0;0;1;1
URANIA;outros;0;0;1;0;1
URANIA;ubs;0;0;3;0;3
URANIA;unidade_movel;0;0;1;0;1
URU;outros;0;0;2;0;2
URU;ubs;0;0;1;0;1
URUPES;clinica;0;0;1;4;5
URUPES;consultorio;0;0;1;14;15
URUPES;diagnose_terapia;0;0;0;1;1
URUPES;hospital;0;0;0;1;1
URUPES;outros;0;0;2;1;3
URUPES;pronto_atendimento;0;0;1;0;1
URUPES;ubs;0;0;6;0;6
URUPES;unidade_movel;0;0;1;0;1
VALENTIM GENTIL;consultorio;0;0;0;18;18
VALENTIM GENTIL;diagnose_terapia;0;0;0;1;1
VALENTIM GENTIL;outros;0;0;3;0;3
VALENTIM GENTIL;ubs;0;0;6;0;6
VALINHOS;clinica;0;0;12;63;75
VALINHOS;consultorio;0;0;0;408;408
VALINHOS;diagnose_terapia;0;0;1;21;22
VALINHOS;hospital;0;0;0;2;2
VALINHOS;outros;0;0;6;10;16
VALINHOS;pronto_atendimento;0;0;2;0;2
VALINHOS;ubs;0;0;15;0;15
VALINHOS;saude_mental;0;0;3;0;3
VALINHOS;unidade_movel;0;0;1;0;1
VALINHOS;vigilancia;0;0;2;0;2
VALPARAISO;clinica;0;0;2;4;6
VALPARAISO;consultorio;0;0;0;31;31
VALPARAISO;diagnose_terapia;0;0;0;2;2
VALPARAISO;hospital;0;0;0;1;1
VALPARAISO;outros;0;0;3;0;3
VALPARAISO;ubs;2;0;5;0;7
VALPARAISO;saude_mental;0;0;1;0;1
VARGEM;diagnose_terapia;0;0;0;1;1
VARGEM;outros;0;0;1;0;1
VARGEM;ubs;0;0;3;0;3
VARGEM;unidade_movel;0;0;1;0;1
VARGEM GRANDE DO SUL;clinica;0;0;3;14;17
VARGEM GRANDE DO SUL;consultorio;0;0;0;99;99
VARGEM GRANDE DO SUL;diagnose_terapia;0;0;0;6;6
VARGEM GRANDE DO SUL;hospital;0;0;0;1;1
VARGEM GRANDE DO SUL;outros;0;0;2;2;4
VARGEM GRANDE DO SUL;pronto_atendimento;0;0;1;0;1
VARGEM GRANDE DO SUL;ubs;0;0;10;0;10
VARGEM GRANDE DO SUL;saude_mental;0;0;1;0;1
VARGEM GRANDE DO SUL;unidade_movel;0;0;1;0;1
VARGEM GRANDE PAULISTA;clinica;0;0;4;23;27
VARGEM GRANDE PAULISTA;consultorio;0;0;0;13;13
VARGEM GRANDE PAULISTA;diagnose_terapia;0;0;0;1;1
VARGEM GRANDE PAULISTA;hospital;0;0;0;1;1
VARGEM GRANDE PAULISTA;outros;0;0;2;4;6
VARGEM GRANDE PAULISTA;pronto_atendimento;0;0;1;0;1
VARGEM GRANDE PAULISTA;ubs;0;0;8;0;8
VARGEM GRANDE PAULISTA;saude_mental;0;0;1;0;1
VARGEM GRANDE PAULISTA;unidade_movel;0;0;1;1;2
VARGEM GRANDE PAULISTA;vigilancia;0;0;3;0;3
VARZEA PAULISTA;clinica;0;0;3;14;17
VARZEA PAULISTA;consultorio;0;0;0;13;13
VARZEA PAULISTA;diagnose_terapia;0;0;0;7;7
VARZEA PAULISTA;hospital;1;0;0;0;1
VARZEA PAULISTA;outros;0;0;3;1;4
VARZEA PAULISTA;pronto_atendimento;0;0;1;0;1
VARZEA PAULISTA;ubs;0;0;13;0;13
VARZEA PAULISTA;saude_mental;0;0;2;0;2
VARZEA PAULISTA;unidade_movel;0;0;1;0;1
VARZEA PAULISTA;vigilancia;0;0;1;0;1
VERA CRUZ;clinica;0;0;0;4;4
VERA CRUZ;consultorio;0;0;1;9;10
VERA CRUZ;outros;0;0;1;0;1
VERA CRUZ;pronto_atendimento;0;0;1;0;1
VERA CRUZ;ubs;0;0;3;0;3
VINHEDO;clinica;0;0;5;41;46
VINHEDO;consultorio;0;0;1;302;303
VINHEDO;diagnose_terapia;0;0;0;21;21
VINHEDO;hospital;0;0;0;1;1
VINHEDO;outros;0;0;3;6;9
VINHEDO;pronto_atendimento;0;0;2;0;2
VINHEDO;ubs;0;0;8;0;8
VINHEDO;saude_mental;0;0;2;0;2
VINHEDO;vigilancia;0;0;1;0;1
VIRADOURO;clinica;0;0;4;2;6
VIRADOURO;consultorio;0;0;0;23;23
VIRADOURO;diagnose_terapia;0;0;0;4;4
VIRADOURO;hospital;0;0;0;1;1
VIRADOURO;outros;0;0;5;4;9
VIRADOURO;pronto_atendimento;0;0;1;0;1
VIRADOURO;ubs;0;0;5;0;5
VISTA ALEGRE DO ALTO;clinica;0;0;1;0;1
VISTA ALEGRE DO ALTO;consultorio;0;0;0;5;5
VISTA ALEGRE DO ALTO;diagnose_terapia;0;0;0;1;1
VISTA ALEGRE DO ALTO;outros;0;0;1;0;1
VISTA ALEGRE DO ALTO;ubs;0;0;2;0;2
VISTA ALEGRE DO ALTO;vigilancia;0;0;1;0;1
VITORIA BRASIL;clinica;0;0;1;0;1
VITORIA BRASIL;outros;0;0;1;0;1
VITORIA BRASIL;ubs;0;0;1;0;1
VOTORANTIM;clinica;0;0;3;15;18
VOTORANTIM;consultorio;0;0;0;76;76
VOTORANTIM;diagnose_terapia;0;0;0;20;20
VOTORANTIM;hospital;1;0;1;0;2
VOTORANTIM;outros;0;0;5;2;7
VOTORANTIM;pronto_atendimento;0;0;2;0;2
VOTORANTIM;ubs;1;0;17;0;18
VOTORANTIM;saude_mental;0;0;3;0;3
VOTORANTIM;unidade_movel;0;0;2;3;5
VOTORANTIM;vigilancia;0;0;1;0;1
VOTUPORANGA;clinica;1;0;6;56;63
VOTUPORANGA;consultorio;0;0;0;409;409
VOTUPORANGA;diagnose_terapia;0;0;2;28;30
VOTUPORANGA;hospital;0;0;0;2;2
VOTUPORANGA;outros;1;0;8;11;20
VOTUPORANGA;pronto_atendimento;0;0;2;0;2
VOTUPORANGA;ubs;0;0;14;0;14
VOTUPORANGA;saude_mental;0;0;3;0;3
VOTUPORANGA;unidade_movel;0;0;5;1;6
VOTUPORANGA;vigilancia;0;0;1;0;1
ZACARIAS;outros;0;0;2;0;2
ZACARIAS;ubs;0;0;1;0;1
CHAVANTES;consultorio;0;0;0;15;15
CHAVANTES;diagnose_terapia;0;0;0;2;2
CHAVANTES;hospital;0;0;0;1;1
CHAVANTES;outros;0;0;1;0;1
CHAVANTES;ubs;0;0;4;0;4
CHAVANTES;saude_mental;0;0;1;0;1
CHAVANTES;vigilancia;0;0;1;0;1
ESTIVA GERBI;clinica;0;0;1;1;2
ESTIVA GERBI;consultorio;0;0;1;3;4
ESTIVA GERBI;diagnose_terapia;0;0;1;1;2
ESTIVA GERBI;outros;0;0;2;0;2
ESTIVA GERBI;pronto_atendimento;0;0;1;0;1
ESTIVA GERBI;ubs;0;0;5;0;5
ESTIVA GERBI;unidade_movel;0;0;1;0;1
