cod_ibge;grupo_ipvs;n_pessoas;n_domicilios;n_setores
3556602;Muito Baixa Vulnerabilidade;6042;2149;13
3556602;Baixa Vulnerabilidade;363;122;1
3556602;Média Vulnerabilidade;955;359;3
3556602;Alta Vulnerabilidade;2724;924;4
3556602;Muito Alta Vulnerabilidade;0;0;0
3556701;Baixíssima Vulnerabilidade;22317;7957;43
3556701;Muito Baixa Vulnerabilidade;28867;10576;57
3556701;Baixa Vulnerabilidade;18387;6524;27
3556701;Média Vulnerabilidade;0;0;0
3556701;Alta Vulnerabilidade;5935;2091;9
3556701;Muito Alta Vulnerabilidade;0;0;0
3556800;Baixíssima Vulnerabilidade;210;76;1
3556800;Muito Baixa Vulnerabilidade;5541;2107;14
3556800;Baixa Vulnerabilidade;2259;814;4
3556800;Média Vulnerabilidade;4621;1577;9
3556800;Alta Vulnerabilidade;4573;1594;9
3556800;Muito Alta Vulnerabilidade;0;0;0
3556909;Baixíssima Vulnerabilidade;0;0;0
3556909;Muito Baixa Vulnerabilidade;3734;1377;8
3556909;Baixa Vulnerabilidade;502;164;1
3556909;Média Vulnerabilidade;1170;403;2
3556909;Alta Vulnerabilidade;2641;899;4
3556909;Muito Alta Vulnerabilidade;0;0;0
3556958;Baixíssima Vulnerabilidade;0;0;0
3556958;Muito Baixa Vulnerabilidade;249;93;1
3556958;Baixa Vulnerabilidade;154;54;1
3556958;Média Vulnerabilidade;1359;533;3
3556958;Alta Vulnerabilidade;0;0;0
3556958;Muito Alta Vulnerabilidade;0;0;0
3557006;Baixíssima Vulnerabilidade;4606;1640;9
3557006;Muito Baixa Vulnerabilidade;70115;24434;101
3557006;Baixa Vulnerabilidade;33751;12401;52
3557006;Média Vulnerabilidade;2360;764;6
3557006;Alta Vulnerabilidade;10883;3497;16
3557006;Muito Alta Vulnerabilidade;4465;1373;11
3557105;Baixíssima Vulnerabilidade;2019;766;4
3557105;Muito Baixa Vulnerabilidade;46540;18139;68
3557105;Baixa Vulnerabilidade;19316;7756;26
3557105;Média Vulnerabilidade;9123;3481;15
3557105;Alta Vulnerabilidade;19360;7140;29
3557105;Muito Alta Vulnerabilidade;0;0;0
3557154;Baixíssima Vulnerabilidade;0;0;0
3557154;Muito Baixa Vulnerabilidade;942;364;4
3557154;Baixa Vulnerabilidade;104;39;1
3557154;Média Vulnerabilidade;1535;609;4
3557154;Alta Vulnerabilidade;0;0;0
3557154;Muito Alta Vulnerabilidade;0;0;0
3557204;Baixíssima Vulnerabilidade;0;0;0
3557204;Muito Baixa Vulnerabilidade;4549;1703;11
3557204;Baixa Vulnerabilidade;539;200;1
3557204;Média Vulnerabilidade;3966;1365;8
3557204;Alta Vulnerabilidade;2846;984;8
3557204;Muito Alta Vulnerabilidade;0;0;0
3557303;Baixíssima Vulnerabilidade;485;175;1
3557303;Muito Baixa Vulnerabilidade;6343;2117;12
3557303;Baixa Vulnerabilidade;624;211;1
3557303;Média Vulnerabilidade;2968;1019;7
3557303;Alta Vulnerabilidade;523;182;1
3557303;Muito Alta Vulnerabilidade;0;0;0
