municipio;nome;latitude;longitude;capital;codigo_uf;siafi_id;ddd;fuso_horario
;Santa Maria do Cambucá;-7,83676;-35,8941;;26;2553;81;America/Sao_Paulo
;Santa Maria do Herval;-29,4902;-50,9919;;43;7337;51;America/Sao_Paulo
;Santa Maria do Oeste;-24,9377;-51,8696;;41;5505;42;America/Sao_Paulo
;Santa Maria do Pará;-1,35392;-47,5712;;15;531;91;America/Sao_Paulo
;Santa Maria do Salto;-16,2479;-40,1512;;31;5161;33;America/Sao_Paulo
;Santa Maria do Suaçuí;-18,1896;-42,4139;;31;5163;33;America/Sao_Paulo
;Santa Maria do Tocantins;-8,8046;-47,7887;;17;361;63;America/Sao_Paulo
;Santa Maria Madalena;-21,9547;-42,0098;;33;5891;22;America/Sao_Paulo
;Santa Mariana;-23,1465;-50,5167;;41;7853;43;America/Sao_Paulo
SANTA MERCEDES;Santa Mercedes;-21,3495;-51,7564;;35;7043;18;America/Sao_Paulo
;Santa Mônica;-23,108;-53,1103;;41;5519;44;America/Sao_Paulo
;Santa Quitéria;-4,32608;-40,1523;;23;1545;88;America/Sao_Paulo
;Santa Quitéria do Maranhão;-3,49308;-42,5688;;21;899;98;America/Sao_Paulo
;Santa Rita;-3,14241;-44,3211;;21;901;98;America/Sao_Paulo
;Santa Rita;-7,11724;-34,9753;;25;2175;83;America/Sao_Paulo
SANTA RITA D'OESTE;Santa Rita d'Oeste;-20,1414;-50,8358;;35;7049;17;America/Sao_Paulo
;Santa Rita de Caldas;-22,0292;-46,3385;;31;5183;35;America/Sao_Paulo
;Santa Rita de Cássia;-11,0063;-44,5255;;29;3549;77;America/Sao_Paulo
;Santa Rita de Ibitipoca;-21,5658;-43,9163;;31;5187;32;America/Sao_Paulo
;Santa Rita de Jacutinga;-22,1474;-44,0977;;31;5185;32;America/Sao_Paulo
;Santa Rita de Minas;-19,876;-42,1363;;31;2669;33;America/Sao_Paulo
;Santa Rita do Araguaia;-17,3269;-53,2012;;52;9583;64;America/Sao_Paulo
;Santa Rita do Itueto;-19,3576;-41,3821;;31;5189;33;America/Sao_Paulo
;Santa Rita do Novo Destino;-15,1351;-49,1203;;52;1062;62;America/Sao_Paulo
;Santa Rita do Pardo;-21,3016;-52,8333;;50;9745;67;America/Porto_Velho
SANTA RITA DO PASSA QUATRO;Santa Rita do Passa Quatro;-21,7083;-47,478;;35;7051;19;America/Sao_Paulo
;Santa Rita do Sapucaí;-22,2461;-45,7034;;31;5191;35;America/Sao_Paulo
;Santa Rita do Tocantins;-10,8617;-48,9161;;17;96;63;America/Sao_Paulo
;Santa Rita do Trivelato;-13,8146;-55,2706;;51;1096;65;America/Porto_Velho
;Santa Rosa;-27,8702;-54,4796;;43;8847;55;America/Sao_Paulo
;Santa Rosa da Serra;-19,5186;-45,9611;;31;5193;34;America/Sao_Paulo
;Santa Rosa de Goiás;-16,084;-49,4953;;52;9585;62;America/Sao_Paulo
;Santa Rosa de Lima;-28,0331;-49,133;;42;8307;48;America/Sao_Paulo
;Santa Rosa de Lima;-10,6434;-37,1931;;28;3229;79;America/Sao_Paulo
SANTA ROSA DE VITERBO;Santa Rosa de Viterbo;-21,4776;-47,3622;;35;7053;16;America/Sao_Paulo
;Santa Rosa do Piauí;-6,79581;-42,2814;;22;2261;89;America/Sao_Paulo
;Santa Rosa do Purus;-9,44652;-70,4902;;12;661;68;America/Rio_Branco
;Santa Rosa do Sul;-29,1313;-49,7109;;42;9967;48;America/Sao_Paulo
;Santa Rosa do Tocantins;-11,4474;-48,1216;;17;9729;63;America/Sao_Paulo
SANTA SALETE;Santa Salete;-20,2429;-50,6887;;35;822;17;America/Sao_Paulo
;Santa Teresa;-19,9363;-40,5979;;32;5691;27;America/Sao_Paulo
;Santa Teresinha;-12,7697;-39,5215;;29;3869;75;America/Sao_Paulo
;Santa Teresinha;-7,07964;-37,4435;;25;2177;83;America/Sao_Paulo
;Santa Tereza;-29,1655;-51,7351;;43;5995;54;America/Sao_Paulo
;Santa Tereza de Goiás;-13,7138;-49,0144;;52;9587;62;America/Sao_Paulo
;Santa Tereza do Oeste;-25,0543;-53,6274;;41;9969;45;America/Sao_Paulo
;Santa Tereza do Tocantins;-10,2746;-47,8033;;17;9731;63;America/Sao_Paulo
;Santa Terezinha;-26,7813;-50,009;;42;5555;47;America/Sao_Paulo
;Santa Terezinha;-10,4704;-50,514;;51;9197;66;America/Porto_Velho
;Santa Terezinha;-7,37696;-37,4787;;26;2555;87;America/Sao_Paulo
;Santa Terezinha de Goiás;-14,4326;-49,7091;;52;9589;62;America/Sao_Paulo
;Santa Terezinha de Itaipu;-25,4391;-54,402;;41;8467;45;America/Sao_Paulo
;Santa Terezinha do Progresso;-26,624;-53,1997;;42;938;49;America/Sao_Paulo
;Santa Terezinha do Tocantins;-6,44438;-47,6684;;17;98;63;America/Sao_Paulo
;Santa Vitória;-18,8414;-50,1208;;31;5195;34;America/Sao_Paulo
;Santa Vitória do Palmar;-33,525;-53,3717;;43;8849;53;America/Sao_Paulo
;Santaluz;-11,2508;-39,375;;29;3861;75;America/Sao_Paulo
;Santana;-12,9792;-44,0506;;29;3865;77;America/Sao_Paulo
;Santana;-0,045434;-51,1729;;16;615;96;America/Sao_Paulo
;Santana da Boa Vista;-30,8697;-53,11;;43;8843;53;America/Sao_Paulo
SANTANA DA PONTE PENSA;Santana da Ponte Pensa;-20,2523;-50,8014;;35;7045;17;America/Sao_Paulo
;Santana da Vargem;-21,2449;-45,5005;;31;5165;35;America/Sao_Paulo
;Santana de Cataguases;-21,2893;-42,5524;;31;5167;32;America/Sao_Paulo
;Santana de Mangueira;-7,54705;-38,3236;;25;2171;83;America/Sao_Paulo
SANTANA DE PARNAIBA;Santana de Parnaíba;-23,4439;-46,9178;;35;7047;11;America/Sao_Paulo
;Santana de Pirapama;-18,9962;-44,0409;;31;5169;31;America/Sao_Paulo
;Santana do Acaraú;-3,46144;-40,2118;;23;1541;88;America/Sao_Paulo
;Santana do Araguaia;-9,3281;-50,35;;15;533;94;America/Sao_Paulo
;Santana do Cariri;-7,17613;-39,7302;;23;1543;88;America/Sao_Paulo
;Santana do Deserto;-21,9512;-43,1583;;31;5171;32;America/Sao_Paulo
;Santana do Garambéu;-21,5983;-44,105;;31;5173;32;America/Sao_Paulo
;Santana do Ipanema;-9,36999;-37,248;;27;2859;82;America/Sao_Paulo
;Santana do Itararé;-23,7587;-49,6293;;41;7855;43;America/Sao_Paulo
;Santana do Jacaré;-20,9007;-45,1285;;31;5175;35;America/Sao_Paulo
;Santana do Manhuaçu;-20,1031;-41,9278;;31;5177;33;America/Sao_Paulo
;Santana do Maranhão;-3,109;-42,4064;;21;224;98;America/Sao_Paulo
;Santana do Matos;-5,94605;-36,6578;;24;1827;84;America/Sao_Paulo
;Santana do Mundaú;-9,17141;-36,2176;;27;2861;82;America/Sao_Paulo
;Santana do Paraíso;-19,3661;-42,5446;;31;2673;31;America/Sao_Paulo
;Santana do Piauí;-6,94696;-41,5178;;22;2281;89;America/Sao_Paulo
;Santana do Riacho;-19,1662;-43,722;;31;5179;31;America/Sao_Paulo
;Santana do São Francisco;-10,2922;-36,6105;;28;2647;79;America/Sao_Paulo
;Santana do Seridó;-6,76643;-36,7312;;24;1825;84;America/Sao_Paulo
;Santana dos Garrotes;-7,38162;-37,9819;;25;2173;83;America/Sao_Paulo
;Santana dos Montes;-20,7868;-43,6949;;31;5181;31;America/Sao_Paulo
;Santanópolis;-12,0311;-38,8694;;29;3867;75;America/Sao_Paulo
;Santarém;-2,43849;-54,6996;;15;535;93;America/Sao_Paulo
;Santarém Novo;-0,93097;-47,3855;;15;537;91;America/Sao_Paulo
;Santiago;-29,1897;-54,8666;;43;8851;55;America/Sao_Paulo
;Santiago do Sul;-26,6388;-52,6799;;42;940;49;America/Sao_Paulo
;Santo Afonso;-14,4945;-57,0091;;51;115;65;America/Porto_Velho
;Santo Amaro;-12,5472;-38,7137;;29;3871;75;America/Sao_Paulo
;Santo Amaro da Imperatriz;-27,6852;-48,7813;;42;8309;48;America/Sao_Paulo
;Santo Amaro das Brotas;-10,7892;-37,0564;;28;3231;79;America/Sao_Paulo
;Santo Amaro do Maranhão;-2,50068;-43,238;;21;226;98;America/Sao_Paulo
SANTO ANASTACIO;Santo Anastácio;-21,9747;-51,6527;;35;7055;18;America/Sao_Paulo
SANTO ANDRE;Santo André;-23,6737;-46,5432;;35;7057;11;America/Sao_Paulo
;Santo André;-7,22016;-36,6213;;25;516;83;America/Sao_Paulo
;Santo Ângelo;-28,3001;-54,2668;;43;8853;55;America/Sao_Paulo
;Santo Antônio;-6,31195;-35,4739;;24;1829;84;America/Sao_Paulo
SANTO ANTONIO DA ALEGRIA;Santo Antônio da Alegria;-21,0864;-47,1464;;35;7059;16;America/Sao_Paulo
;Santo Antônio da Barra;-17,5585;-50,6345;;52;83;64;America/Sao_Paulo
;Santo Antônio da Patrulha;-29,8268;-50,5175;;43;8855;51;America/Sao_Paulo
;Santo Antônio da Platina;-23,2959;-50,0815;;41;7859;43;America/Sao_Paulo
;Santo Antônio das Missões;-28,514;-55,2251;;43;8857;55;America/Sao_Paulo
;Santo Antônio de Goiás;-16,4815;-49,3096;;52;53;62;America/Sao_Paulo
;Santo Antônio de Jesus;-12,9614;-39,2584;;29;3873;75;America/Sao_Paulo
;Santo Antônio de Lisboa;-6,98676;-41,2252;;22;1187;89;America/Sao_Paulo
;Santo Antônio de Pádua;-21,541;-42,1832;;33;5893;22;America/Sao_Paulo
SANTO ANTONIO DE POSSE;Santo Antônio de Posse;-22,6029;-46,9192;;35;7061;19;America/Sao_Paulo
;Santo Antônio do Amparo;-20,943;-44,9176;;31;5197;35;America/Sao_Paulo
SANTO ANTONIO DO ARACANGUA;Santo Antônio do Aracanguá;-20,9331;-50,498;;35;2939;18;America/Sao_Paulo
;Santo Antônio do Aventureiro;-21,7606;-42,8115;;31;5199;32;America/Sao_Paulo
;Santo Antônio do Caiuá;-22,7351;-52,344;;41;7861;44;America/Sao_Paulo
;Santo Antônio do Descoberto;-15,9412;-48,2578;;52;9677;61;America/Sao_Paulo
;Santo Antônio do Grama;-20,3185;-42,6047;;31;5201;31;America/Sao_Paulo
;Santo Antônio do Içá;-3,09544;-67,9463;;13;273;97;America/Porto_Velho
;Santo Antônio do Itambé;-18,4609;-43,3006;;31;5203;33;America/Sao_Paulo
;Santo Antônio do Jacinto;-16,5332;-40,1817;;31;5205;33;America/Sao_Paulo
SANTO ANTONIO DO JARDIM;Santo Antônio do Jardim;-22,1121;-46,6845;;35;7063;19;America/Sao_Paulo
;Santo Antônio do Leste;-14,805;-53,6075;;51;1098;66;America/Porto_Velho
;Santo Antônio do Leverger;-15,8632;-56,0788;;51;9155;65;America/Porto_Velho
;Santo Antônio do Monte;-20,085;-45,2947;;31;5207;37;America/Sao_Paulo
;Santo Antônio do Palma;-28,4956;-52,0267;;43;5941;54;America/Sao_Paulo
;Santo Antônio do Paraíso;-23,4969;-50,6455;;41;7863;43;America/Sao_Paulo
SANTO ANTONIO DO PINHAL;Santo Antônio do Pinhal;-22,827;-45,663;;35;7065;12;America/Sao_Paulo
;Santo Antônio do Planalto;-28,403;-52,6992;;43;5957;54;America/Sao_Paulo
;Santo Antônio do Retiro;-15,3393;-42,6171;;31;708;38;America/Sao_Paulo
;Santo Antônio do Rio Abaixo;-19,2374;-43,2604;;31;5209;31;America/Sao_Paulo
;Santo Antônio do Sudoeste;-26,0737;-53,7251;;41;7857;46;America/Sao_Paulo
;Santo Antônio do Tauá;-1,1522;-48,1314;;15;539;91;America/Sao_Paulo
;Santo Antônio dos Lopes;-4,86613;-44,3653;;21;903;99;America/Sao_Paulo
;Santo Antônio dos Milagres;-6,04647;-42,7123;;22;378;86;America/Sao_Paulo
;Santo Augusto;-27,8526;-53,7776;;43;8859;55;America/Sao_Paulo
;Santo Cristo;-27,8263;-54,662;;43;8861;55;America/Sao_Paulo
;Santo Estêvão;-12,428;-39,2505;;29;3875;75;America/Sao_Paulo
SANTO EXPEDITO;Santo Expedito;-21,8467;-51,3929;;35;7067;18;America/Sao_Paulo
;Santo Expedito do Sul;-27,9074;-51,6434;;43;5977;54;America/Sao_Paulo
;Santo Hipólito;-18,2968;-44,2229;;31;5211;38;America/Sao_Paulo
;Santo Inácio;-22,6957;-51,7969;;41;7865;44;America/Sao_Paulo
;Santo Inácio do Piauí;-7,42072;-41,9063;;22;1189;89;America/Sao_Paulo
SANTOPOLIS DO AGUAPEI;Santópolis do Aguapeí;-21,6376;-50,5044;;35;7069;18;America/Sao_Paulo
SANTOS;Santos;-23,9535;-46,335;;35;7071;13;America/Sao_Paulo
;Santos Dumont;-21,4634;-43,5499;;31;5213;32;America/Sao_Paulo
;São Benedito;-4,04713;-40,8596;;23;1547;88;America/Sao_Paulo
;São Benedito do Rio Preto;-3,33515;-43,5287;;21;905;98;America/Sao_Paulo
;São Benedito do Sul;-8,8166;-35,9453;;26;2557;81;America/Sao_Paulo
;São Bentinho;-6,88596;-37,7243;;25;518;83;America/Sao_Paulo
;São Bento;-6,48529;-37,4488;;25;2179;83;America/Sao_Paulo
;São Bento;-2,69781;-44,8289;;21;907;98;America/Sao_Paulo
;São Bento Abade;-21,5839;-45,0699;;31;5215;35;America/Sao_Paulo
;São Bento do Norte;-5,09259;-35,9587;;24;1831;84;America/Sao_Paulo
SAO BENTO DO SAPUCAI;São Bento do Sapucaí;-22,6837;-45,7287;;35;7073;12;America/Sao_Paulo
;São Bento do Sul;-26,2495;-49,3831;;42;8311;47;America/Sao_Paulo
;São Bento do Tocantins;-6,0258;-47,9012;;17;197;63;America/Sao_Paulo
;São Bento do Trairí;-6,33798;-36,0863;;24;1833;84;America/Sao_Paulo
;São Bento do Una;-8,52637;-36,4465;;26;2559;81;America/Sao_Paulo
;São Bernardino;-26,4739;-52,9687;;42;942;49;America/Sao_Paulo
;São Bernardo;-3,37223;-42,4191;;21;909;98;America/Sao_Paulo
SAO BERNARDO DO CAMPO;São Bernardo do Campo;-23,6914;-46,5646;;35;7075;11;America/Sao_Paulo
;São Bonifácio;-27,9009;-48,9326;;42;8313;48;America/Sao_Paulo
;São Borja;-28,6578;-56,0036;;43;8863;55;America/Sao_Paulo
;São Brás;-10,1141;-36,8522;;27;2863;82;America/Sao_Paulo
;São Brás do Suaçuí;-20,6242;-43,9515;;31;5217;31;America/Sao_Paulo
;São Braz do Piauí;-9,05797;-43,0076;;22;2263;89;America/Sao_Paulo
;São Caetano;-8,33763;-36,2869;;26;2561;81;America/Sao_Paulo
;São Caetano de Odivelas;-0,747293;-48,0246;;15;541;91;America/Sao_Paulo
SAO CAETANO DO SUL;São Caetano do Sul;-23,6229;-46,5548;;35;7077;11;America/Sao_Paulo
SAO CARLOS;São Carlos;-22,0174;-47,886;;35;7079;16;America/Sao_Paulo
;São Carlos;-27,0798;-53,0037;;42;8315;49;America/Sao_Paulo
;São Carlos do Ivaí;-23,3158;-52,4761;;41;7867;44;America/Sao_Paulo
;São Cristóvão;-11,0084;-37,2044;;28;3233;79;America/Sao_Paulo
;São Cristovão do Sul;-27,2666;-50,4388;;42;5573;49;America/Sao_Paulo
;São Desidério;-12,3572;-44,9769;;29;3877;77;America/Sao_Paulo
;São Domingos;-11,4649;-39,5268;;29;3029;75;America/Sao_Paulo
;São Domingos;-26,5548;-52,5313;;42;8317;49;America/Sao_Paulo
;São Domingos;-6,80313;-37,9488;;25;522;83;America/Sao_Paulo
;São Domingos;-10,7916;-37,5685;;28;3235;79;America/Sao_Paulo
;São Domingos;-13,621;-46,7415;;52;9591;62;America/Sao_Paulo
;São Domingos das Dores;-19,5246;-42,0106;;31;710;33;America/Sao_Paulo
;São Domingos do Araguaia;-5,53732;-48,7366;;15;381;94;America/Sao_Paulo
;São Domingos do Azeitão;-6,81471;-44,6509;;21;228;99;America/Sao_Paulo
;São Domingos do Capim;-1,68768;-47,7665;;15;543;91;America/Sao_Paulo
;São Domingos do Cariri;-7,63273;-36,4374;;25;520;83;America/Sao_Paulo
;São Domingos do Maranhão;-5,58095;-44,3822;;21;911;99;America/Sao_Paulo
;São Domingos do Norte;-19,1452;-40,6281;;32;2933;27;America/Sao_Paulo
;São Domingos do Prata;-19,8678;-42,971;;31;5219;31;America/Sao_Paulo
;São Domingos do Sul;-28,5312;-51,886;;43;7351;54;America/Sao_Paulo
;São Felipe;-12,8394;-39,0893;;29;3881;75;America/Sao_Paulo
;São Felipe D'Oeste;-11,9023;-61,5026;;11;18;69;America/Porto_Velho
;São Félix;-12,6104;-38,9727;;29;3879;75;America/Sao_Paulo
;São Félix de Balsas;-7,07535;-44,8092;;21;913;99;America/Sao_Paulo
;São Félix de Minas;-18,5959;-41,4889;;31;712;33;America/Sao_Paulo
;São Félix do Araguaia;-11,615;-50,6706;;51;9183;66;America/Porto_Velho
;São Félix do Coribe;-13,4019;-44,1837;;29;3031;77;America/Sao_Paulo
;São Félix do Piauí;-5,93485;-42,1172;;22;1191;86;America/Sao_Paulo
;São Félix do Tocantins;-10,1615;-46,6618;;17;363;63;America/Sao_Paulo
;São Félix do Xingu;-6,64254;-51,9904;;15;545;94;America/Sao_Paulo
;São Fernando;-6,37975;-37,1864;;24;1835;84;America/Sao_Paulo
;São Fidélis;-21,6551;-41,756;;33;5895;22;America/Sao_Paulo
SAO FRANCISCO;São Francisco;-20,3623;-50,6952;;35;7081;17;America/Sao_Paulo
;São Francisco;-6,60773;-38,0968;;25;524;83;America/Sao_Paulo
;São Francisco;-10,3442;-36,8869;;28;3237;79;America/Sao_Paulo
;São Francisco;-15,9514;-44,8593;;31;5221;38;America/Sao_Paulo
;São Francisco de Assis;-29,5547;-55,1253;;43;8865;55;America/Sao_Paulo
;São Francisco de Assis do Piauí;-8,23599;-41,6873;;22;380;89;America/Sao_Paulo
;São Francisco de Goiás;-15,9256;-49,2605;;52;9593;62;America/Sao_Paulo
;São Francisco de Itabapoana;-21,4702;-41,1091;;33;782;22;America/Sao_Paulo
;São Francisco de Paula;-29,4404;-50,5828;;43;8867;54;America/Sao_Paulo
;São Francisco de Paula;-20,7036;-44,9838;;31;5223;37;America/Sao_Paulo
;São Francisco de Sales;-19,8611;-49,7727;;31;5225;34;America/Sao_Paulo
;São Francisco do Brejão;-5,12584;-47,389;;21;230;99;America/Sao_Paulo
;São Francisco do Conde;-12,6183;-38,6786;;29;3883;71;America/Sao_Paulo
;São Francisco do Glória;-20,7923;-42,2673;;31;5227;32;America/Sao_Paulo
;São Francisco do Guaporé;-12,052;-63,568;;11;20;69;America/Porto_Velho
;São Francisco do Maranhão;-6,25159;-42,8668;;21;915;99;America/Sao_Paulo
;São Francisco do Oeste;-5,97472;-38,1519;;24;1821;84;America/Sao_Paulo
;São Francisco do Pará;-1,16963;-47,7917;;15;547;91;America/Sao_Paulo
;São Francisco do Piauí;-7,2463;-42,541;;22;1193;89;America/Sao_Paulo
;São Francisco do Sul;-26,2579;-48,6344;;42;8319;47;America/Sao_Paulo
;São Gabriel;-30,3337;-54,3217;;43;8869;55;America/Sao_Paulo
;São Gabriel;-11,2175;-41,8843;;29;3989;74;America/Sao_Paulo
;São Gabriel da Cachoeira;-0,11909;-67,084;;13;283;97;America/Porto_Velho
;São Gabriel da Palha;-19,0182;-40,5365;;32;5693;27;America/Sao_Paulo
;São Gabriel do Oeste;-19,3889;-54,5507;;50;9809;67;America/Porto_Velho
;São Geraldo;-20,9252;-42,8364;;31;5229;32;America/Sao_Paulo
;São Geraldo da Piedade;-18,8411;-42,2867;;31;5231;33;America/Sao_Paulo
;São Geraldo do Araguaia;-6,39471;-48,5592;;15;619;94;America/Sao_Paulo
;São Geraldo do Baixio;-18,9097;-41,363;;31;714;33;America/Sao_Paulo
;São Gonçalo;-22,8268;-43,0634;;33;5897;21;America/Sao_Paulo
;São Gonçalo do Abaeté;-18,3315;-45,8265;;31;5233;38;America/Sao_Paulo
;São Gonçalo do Amarante;-5,79068;-35,3257;;24;1837;84;America/Sao_Paulo
;São Gonçalo do Amarante;-3,60515;-38,9726;;23;1549;85;America/Sao_Paulo
;São Gonçalo do Gurguéia;-10,0319;-45,3092;;22;382;89;America/Sao_Paulo
;São Gonçalo do Pará;-19,9822;-44,8593;;31;5235;37;America/Sao_Paulo
;São Gonçalo do Piauí;-5,99393;-42,7095;;22;1195;86;America/Sao_Paulo
;São Gonçalo do Rio Abaixo;-19,8221;-43,366;;31;5237;31;America/Sao_Paulo
;São Gonçalo do Rio Preto;-18,0025;-43,3854;;31;4509;38;America/Sao_Paulo
;São Gonçalo do Sapucaí;-21,8932;-45,5893;;31;5239;35;America/Sao_Paulo
;São Gonçalo dos Campos;-12,4331;-38,9663;;29;3885;75;America/Sao_Paulo
;São Gotardo;-19,3087;-46,0465;;31;5241;34;America/Sao_Paulo
;São Jerônimo;-29,9716;-51,7251;;43;8871;51;America/Sao_Paulo
;São Jerônimo da Serra;-23,7218;-50,7475;;41;7869;43;America/Sao_Paulo
;São João;-25,8214;-52,7252;;41;7871;46;America/Sao_Paulo
;São João;-8,87576;-36,3653;;26;2563;87;America/Sao_Paulo
;São João Batista;-2,95398;-44,7953;;21;917;98;America/Sao_Paulo
;São João Batista;-27,2772;-48,8474;;42;8321;48;America/Sao_Paulo
;São João Batista do Glória;-20,635;-46,508;;31;5243;35;America/Sao_Paulo
;São João d'Aliança;-14,7048;-47,5228;;52;9597;62;America/Sao_Paulo
;São João da Baliza;0,951659;-59,9133;;14;313;95;America/Porto_Velho
;São João da Barra;-21,638;-41,0446;;33;5899;22;America/Sao_Paulo
SAO JOAO DA BOA VISTA;São João da Boa Vista;-21,9707;-46,7944;;35;7083;19;America/Sao_Paulo
;São João da Canabrava;-6,81203;-41,3415;;22;1291;89;America/Sao_Paulo
;São João da Fronteira;-3,95497;-41,2569;;22;384;86;America/Sao_Paulo
;São João da Lagoa;-16,8455;-44,3507;;31;716;38;America/Sao_Paulo
;São João da Mata;-21,928;-45,9297;;31;5245;35;America/Sao_Paulo
;São João da Paraúna;-16,8126;-50,4092;;52;9747;64;America/Sao_Paulo
;São João da Ponta;-0,857885;-47,918;;15;64;91;America/Sao_Paulo
;São João da Ponte;-15,9271;-44,0096;;31;5247;38;America/Sao_Paulo
;São João da Serra;-5,51081;-41,8923;;22;1197;86;America/Sao_Paulo
;São João da Urtiga;-27,8195;-51,8257;;43;7349;54;America/Sao_Paulo
;São João da Varjota;-6,94082;-41,8889;;22;386;89;America/Sao_Paulo
SAO JOAO DAS DUAS PONTES;São João das Duas Pontes;-20,3879;-50,3792;;35;7085;17;America/Sao_Paulo
;São João das Missões;-14,8859;-44,0922;;31;718;38;America/Sao_Paulo
SAO JOAO DE IRACEMA;São João de Iracema;-20,5111;-50,3561;;35;2941;17;America/Sao_Paulo
;São João de Meriti;-22,8058;-43,3729;;33;5901;21;America/Sao_Paulo
;São João de Pirabas;-0,780222;-47,181;;15;393;91;America/Sao_Paulo
;São João del Rei;-21,1311;-44,2526;;31;5249;32;America/Sao_Paulo
;São João do Araguaia;-5,36334;-48,7926;;15;549;94;America/Sao_Paulo
;São João do Arraial;-3,8186;-42,4459;;22;388;86;America/Sao_Paulo
;São João do Caiuá;-22,8535;-52,3411;;41;7873;44;America/Sao_Paulo
;São João do Cariri;-7,38168;-36,5345;;25;2181;83;America/Sao_Paulo
;São João do Carú;-3,5503;-46,2507;;21;232;98;America/Sao_Paulo
;São João do Itaperiú;-26,6213;-48,7683;;42;5551;47;America/Sao_Paulo
;São João do Ivaí;-23,9833;-51,8215;;41;7875;43;America/Sao_Paulo
;São João do Jaguaribe;-5,27516;-38,2694;;23;1551;88;America/Sao_Paulo
;São João do Manhuaçu;-20,3933;-42,1533;;31;2677;33;America/Sao_Paulo
;São João do Manteninha;-18,723;-41,1628;;31;2679;33;America/Sao_Paulo
;São João do Oeste;-27,0984;-53,5977;;42;5753;49;America/Sao_Paulo
;São João do Oriente;-19,3384;-42,1575;;31;5251;33;America/Sao_Paulo
;São João do Pacuí;-16,5373;-44,5134;;31;720;38;America/Sao_Paulo
;São João do Paraíso;-15,3168;-42,0213;;31;5253;38;America/Sao_Paulo
;São João do Paraíso;-6,45634;-47,0594;;21;234;99;America/Sao_Paulo
SAO JOAO DO PAU D'ALHO;São João do Pau d'Alho;-21,2662;-51,6672;;35;7087;18;America/Sao_Paulo
;São João do Piauí;-8,35466;-42,2559;;22;1199;89;America/Sao_Paulo
;São João do Polêsine;-29,6194;-53,4439;;43;5791;55;America/Sao_Paulo
;São João do Rio do Peixe;-6,72195;-38,4468;;25;1913;83;America/Sao_Paulo
;São João do Sabugi;-6,71387;-37,2027;;24;1839;84;America/Sao_Paulo
;São João do Soter;-5,10821;-43,8163;;21;236;99;America/Sao_Paulo
;São João do Sul;-29,2154;-49,8094;;42;8323;48;America/Sao_Paulo
;São João do Tigre;-8,07703;-36,8547;;25;2183;83;America/Sao_Paulo
;São João do Triunfo;-25,683;-50,2949;;41;7877;42;America/Sao_Paulo
;São João dos Patos;-6,4934;-43,7036;;21;919;99;America/Sao_Paulo
;São João Evangelista;-18,548;-42,7655;;31;5255;33;America/Sao_Paulo
;São João Nepomuceno;-21,5381;-43,0069;;31;5257;32;America/Sao_Paulo
;São Joaquim;-28,2887;-49,9457;;42;8325;49;America/Sao_Paulo
SAO JOAQUIM DA BARRA;São Joaquim da Barra;-20,5812;-47,8593;;35;7089;16;America/Sao_Paulo
;São Joaquim de Bicas;-20,048;-44,2749;;31;722;31;America/Sao_Paulo
;São Joaquim do Monte;-8,43196;-35,8035;;26;2565;81;America/Sao_Paulo
;São Jorge;-28,4984;-51,7064;;43;7347;54;America/Sao_Paulo
;São Jorge d'Oeste;-25,7085;-52,9204;;41;7881;46;America/Sao_Paulo
;São Jorge do Ivaí;-23,4336;-52,2929;;41;7879;44;America/Sao_Paulo
;São Jorge do Patrocínio;-23,7647;-53,8823;;41;7999;44;America/Sao_Paulo
;São José;-27,6136;-48,6366;;42;8327;48;America/Sao_Paulo
;São José da Barra;-20,7178;-46,313;;31;724;35;America/Sao_Paulo
SAO JOSE DA BELA VISTA;São José da Bela Vista;-20,5935;-47,6424;;35;7091;16;America/Sao_Paulo
;São José da Boa Vista;-23,9122;-49,6577;;41;7883;43;America/Sao_Paulo
;São José da Coroa Grande;-8,88937;-35,1515;;26;2567;81;America/Sao_Paulo
;São José da Lagoa Tapada;-6,93646;-38,1622;;25;2185;83;America/Sao_Paulo
;São José da Laje;-9,01278;-36,0515;;27;2865;82;America/Sao_Paulo
;São José da Lapa;-19,6971;-43,9586;;31;2649;31;America/Sao_Paulo
;São José da Safira;-18,3243;-42,1431;;31;5259;33;America/Sao_Paulo
;São José da Tapera;-9,55768;-37,3831;;27;2867;82;America/Sao_Paulo
;São José da Varginha;-19,7006;-44,556;;31;5261;37;America/Sao_Paulo
;São José da Vitória;-15,0787;-39,3437;;29;3035;73;America/Sao_Paulo
;São José das Missões;-27,7789;-53,1226;;43;5989;55;America/Sao_Paulo
;São José das Palmeiras;-24,8369;-54,0572;;41;8471;45;America/Sao_Paulo
;São José de Caiana;-7,24636;-38,2989;;25;2187;83;America/Sao_Paulo
;São José de Espinharas;-6,83974;-37,3214;;25;2189;83;America/Sao_Paulo
;São José de Mipibu;-6,0773;-35,2417;;24;1841;84;America/Sao_Paulo
;São José de Piranhas;-7,1187;-38,502;;25;2191;83;America/Sao_Paulo
;São José de Princesa;-7,73633;-38,0894;;25;528;83;America/Sao_Paulo
;São José de Ribamar;-2,54704;-44,0597;;21;889;98;America/Sao_Paulo
;São José de Ubá;-21,3661;-41,9511;;33;784;22;America/Sao_Paulo
;São José do Alegre;-22,3243;-45,5258;;31;5263;35;America/Sao_Paulo
